outcome	result_reldir	n_seeds	nested_n	estimate	ci_lower	ci_upper	ci_half_width	nested_estimate	nested_change	relative_precision_defined	relative_ci_half_width	relative_nested_change
betweenness	oat/rho=0.5	50	20	0.7902209848608729	0.7799021558346535	0.8005398138870923	0.01031882902621939	0.7931392932363398	0.002918308375466916	true	0.013058156166323694	0.003693028192589338
betweenness	oat/rho=0.7	20	10	0.7101365950909326	0.6865155678909289	0.7337576222909363	0.023621027200003697	0.716656263685197	0.006519668594264338	true	0.03326265307729851	0.009180865539579041
betweenness	oat/rho=0.85	20	10	0.5148859331134871	0.47627680152716356	0.5534950646998106	0.03860913158632351	0.5164795249837649	0.001593591870277855	true	0.07498579608274827	0.0030950386634987135
betweenness	oat/rho=1.0	20	10	0.1514621743903137	0.14162604054321348	0.16129830823741392	0.00983613384710022	0.15005896309960678	0.0014032112907069183	true	0.06494119001456287	0.009264433818907701
betweenness	oat/roster_frac=0.1	20	10	0.7960375365285459	0.7819845607109508	0.810090512346141	0.014052975817595126	0.7865121374736315	0.009525399054914452	true	0.017653659749361814	0.011966017452460762
betweenness	oat/roster_frac=0.4	20	10	0.810104659490986	0.7966477960879017	0.8235615228940703	0.013456863403084274	0.814741459971386	0.0046368004804000496	true	0.01661126527964873	0.0057237054818490936
betweenness	phase/eta_r/cells/0_0	20	10	0.1326082856980459	0.11245391469224486	0.15276265670384692	0.02015437100580103	0.11264355432595156	0.019964731372094327	true	0.1519842512080527	0.15055417741810478
betweenness	phase/eta_r/cells/0_2	20	10	0.11965277982615549	0.10008191123019732	0.13922364842211365	0.01957086859595817	0.09744658336780496	0.022206196458350536	true	0.16356384385212652	0.1855886381462604
betweenness	phase/eta_r/cells/0_3	20	10	0.1544321794507376	0.13908255422638038	0.1697818046750948	0.015349625224357205	0.15849795663106028	0.004065777180322694	true	0.09939395583841767	0.026327266731475733
betweenness	phase/eta_r/cells/1_0	20	10	0.2826783536982518	0.24778649911878448	0.3175702082777191	0.03489185457946731	0.24770558211120006	0.034972771587051726	true	0.12343306136809122	0.12371931253138614
betweenness	phase/eta_r/cells/1_2	20	10	0.2572150368694174	0.22995581188125702	0.28447426185757774	0.027259224988160358	0.23090300715026432	0.026312029719153057	true	0.10597834916626313	0.10229584568382415
betweenness	phase/eta_r/cells/1_3	20	10	0.33017421280862586	0.3083176721810226	0.35203075343622914	0.021856540627603283	0.333216737675046	0.0030425248664201487	true	0.06619699473705318	0.009214907610557835
betweenness	phase/eta_r/cells/2_0	20	10	0.7331724350916599	0.7067496552369077	0.759595214946412	0.026422779854752165	0.7197724539381979	0.01339998115346197	true	0.03603897062967028	0.018276711605758514
betweenness	phase/eta_r/cells/2_2	20	10	0.7437301392441732	0.7238993935475587	0.7635608849407877	0.01983074569661447	0.7443229702151223	0.0005928309709490875	true	0.026663899511680085	0.0007971049439405008
betweenness	phase/eta_r/cells/2_3	20	10	0.7616749361582996	0.7401949516393157	0.7831549206772835	0.02147998451898392	0.7616779635542863	3.027395986676673e-6	true	0.028200986404152483	3.974656172810558e-6
betweenness	phase/eta_r/cells/4_0	20	10	0.8241642986799246	0.8122732309400702	0.836055366419779	0.011891067739854377	0.821396423085077	0.002767875594847591	true	0.014428030623142091	0.0033584026865528336
betweenness	phase/eta_r/cells/4_2	20	10	0.8236445601273898	0.8130984433966769	0.8341906768581028	0.010546116730712929	0.8234757594151396	0.00016880071225022775	true	0.012804208564288705	0.00020494363761003898
betweenness	phase/eta_r/cells/4_3	20	10	0.8456713647732131	0.8332146057709408	0.8581281237754855	0.012456759002272388	0.8464182528516595	0.0007468880784463616	true	0.014730023412360621	0.0008831895102025328
betweenness	phase/rho_delta/cells/0_0	20	10	0.8558414988247145	0.8429349232706618	0.8687480743787672	0.012906575554052724	0.8597997168460602	0.003958218021345661	true	0.01508056757212252	0.004624942850727955
betweenness	phase/rho_delta/cells/0_1	20	10	0.8497648054425099	0.8395951625602308	0.8599344483247889	0.010169642882279062	0.8500724609200832	0.0003076554775732765	true	0.011967597171764818	0.0003620477991119752
betweenness	phase/rho_delta/cells/0_3	20	10	0.8459671528753718	0.8272048381075033	0.8647294676432403	0.018762314767868493	0.8487160987067639	0.002748945831392069	true	0.022178538143114598	0.003249471119592092
betweenness	phase/rho_delta/cells/0_4	20	10	0.8487213920608841	0.8292909231137184	0.8681518610080499	0.019430468947165713	0.8397244325714821	0.008996959489402045	true	0.02289381312751434	0.010600604124700366
betweenness	phase/rho_delta/cells/1_0	20	10	0.8414058488995344	0.830299221779452	0.8525124760196168	0.011106627120082369	0.841946377850201	0.0005405289506665856	true	0.013200083092610547	0.0006424116867900758
betweenness	phase/rho_delta/cells/1_1	20	10	0.8305994682082544	0.8161971230833072	0.8450018133332016	0.014402345124947202	0.830231224050778	0.00036824415747638284	true	0.017339699429395894	0.00044334745153491213
betweenness	phase/rho_delta/cells/1_3	20	10	0.8537041807565989	0.8411485145448409	0.866259846968357	0.012555666211758076	0.8563620821277343	0.0026579013711354182	true	0.014707279751904886	0.003113375137485964
betweenness	phase/rho_delta/cells/1_4	20	10	0.8417338217836786	0.8269938299993695	0.8564738135679877	0.01473999178430907	0.8456799327140299	0.003946110930351243	true	0.017511464316681782	0.0046880745768171994
betweenness	phase/rho_delta/cells/2_0	20	10	0.822543866434717	0.8107665726578863	0.8343211602115477	0.011777293776830677	0.82487716733309	0.0023333008983730252	true	0.014318134579106254	0.0028366887087574104
betweenness	phase/rho_delta/cells/2_1	20	10	0.8183158528120282	0.8059557267974846	0.8306759788265718	0.012360126014543615	0.8119957385195666	0.006320114292461598	true	0.015104346288868494	0.007723318900328531
betweenness	phase/rho_delta/cells/2_3	20	10	0.833031283296114	0.8179039358937187	0.8481586306985093	0.015127347402395297	0.8321327691670726	0.0008985141290414056	true	0.018159398939424996	0.0010786079071198754
betweenness	phase/rho_delta/cells/2_4	20	10	0.8212897991176249	0.8044961029270202	0.8380834953082296	0.016793696190604668	0.8088922412942849	0.012397557823339955	true	0.020447954191866784	0.015095229280407001
betweenness	phase/rho_delta/cells/4_0	20	10	0.705183727576428	0.6807542516711313	0.7296132034817246	0.02442947590529665	0.70490385961342	0.0002798679630080514	true	0.03464271075745856	0.0003968724065285798
betweenness	phase/rho_delta/cells/4_1	20	10	0.6900544496921638	0.6677111065058167	0.7123977928785109	0.02234334318634712	0.6900616465112545	7.196819090671269e-6	true	0.032379101672794924	1.04293495881112e-5
betweenness	phase/rho_delta/cells/4_3	20	10	0.7139249663035905	0.693945374516468	0.733904558090713	0.019979591787122497	0.7159430836832897	0.002018117379699258	true	0.027985562531267952	0.002826791994890218
betweenness	phase/rho_delta/cells/4_4	20	10	0.6976693460862683	0.6726690230153611	0.7226696691571755	0.02500032307090716	0.7039448783576036	0.00627553227133526	true	0.035834056937074914	0.008994994988011523
betweenness	phase/rho_delta/cells/5_0	20	10	0.5703866636596489	0.5372330040432027	0.603540323276095	0.03315365961644612	0.5755385266078801	0.005151862948231223	true	0.058124885676199806	0.009032228971092059
betweenness	phase/rho_delta/cells/5_1	20	10	0.5270259184828456	0.47929634815462946	0.5747554888110618	0.04772957032821615	0.5186261267426507	0.008399791740194895	true	0.09056399060147877	0.01593809990289558
betweenness	phase/rho_delta/cells/5_3	20	10	0.5257168901825138	0.48532986225174723	0.5661039181132803	0.04038702793076654	0.5307590914047386	0.0050422012222248735	true	0.07682277036361781	0.0095910961134887
betweenness	phase/rho_delta/cells/5_4	20	10	0.5288179232720917	0.4933756647857429	0.5642601817584404	0.03544225848634874	0.5343362155377338	0.005518292265642155	true	0.06702166648786734	0.010435146054614415
betweenness	phase/rho_eta/cells/0_0	20	10	0.20903473913940104	0.17833999441001375	0.23972948386878834	0.030694744729387297	0.17752652869660984	0.0315082104427912	true	0.14684040009693122	0.15073193370877466
betweenness	phase/rho_eta/cells/0_1	20	10	0.4344675341106873	0.3967287032312217	0.47220636499015284	0.03773883087946556	0.4196556353322493	0.01481189877843797	true	0.08686225762924557	0.03409207274545032
betweenness	phase/rho_eta/cells/0_2	20	10	0.823489103390137	0.8019351275413378	0.8450430792389363	0.021553975848799256	0.8179702623291492	0.005518841060987878	true	0.02617396606714761	0.006701777884209921
betweenness	phase/rho_eta/cells/0_4	20	10	0.8658251980462138	0.8547687287764817	0.876881667315946	0.011056469269732139	0.863792606989319	0.0020325910568947947	true	0.012769863125584379	0.002347576695020493
betweenness	phase/rho_eta/cells/1_0	20	10	0.18653024694809656	0.15579075769948558	0.21726973619670753	0.030739489248610974	0.16300590480011343	0.02352434214798313	true	0.16479627165863597	0.12611542917502785
betweenness	phase/rho_eta/cells/1_1	20	10	0.39026952854507013	0.34469587077242364	0.4358431863177166	0.04557365777264649	0.3614311927755027	0.028838335769567458	true	0.11677482980171595	0.07389338306036125
betweenness	phase/rho_eta/cells/1_2	20	10	0.8041687636548861	0.7779421162126386	0.8303954110971336	0.026226647442247453	0.808925721123839	0.004756957468952883	true	0.032613362552220165	0.005915372100916817
betweenness	phase/rho_eta/cells/1_4	20	10	0.859272948682855	0.847158996067991	0.8713869012977189	0.012113952614863921	0.8580064907462465	0.0012664579366085116	true	0.014097909905616036	0.0014738715312169598
betweenness	phase/rho_eta/cells/3_0	20	10	0.0312301776915385	0.02342222731518505	0.039038128067891954	0.007807950376353453	0.025989344259197737	0.005240833432340764	true	0.2500129987562939	0.16781311602209406
betweenness	phase/rho_eta/cells/3_1	20	10	0.0839791453116812	0.06785219883912581	0.10010609178423659	0.016126946472555387	0.07611792307204254	0.007861222239638657	true	0.19203513458849392	0.09360921941349157
betweenness	phase/rho_eta/cells/3_2	20	10	0.4245527450149876	0.38641301521069404	0.4626924748192811	0.03813972980429353	0.4126112953190527	0.011941449695934858	true	0.08983507998033818	0.028127128692839568
betweenness	phase/rho_eta/cells/3_4	20	10	0.5793375652349115	0.5422300110441005	0.6164451194257226	0.03710755419081102	0.5954583364024268	0.016120771167515313	true	0.06405169700287697	0.02782621417097062
betweenness	phase/rho_eta/cells/4_0	20	10	0.011808106159970357	0.010966007904573057	0.012650204415367657	0.0008420982553973	0.010908058008223951	0.0009000481517464059	true	0.07131526800224956	0.07622290480395422
betweenness	phase/rho_eta/cells/4_1	20	10	0.029142676490696594	0.02606094851495727	0.032224404466435916	0.003081727975739322	0.025175734103513203	0.003966942387183391	true	0.10574622329980989	0.1361214159052887
betweenness	phase/rho_eta/cells/4_2	20	10	0.1186908007707272	0.10878794117883264	0.12859366036262176	0.009902859591894561	0.12201253064094904	0.0033217298702218345	true	0.08343409537714494	0.02798641384717218
betweenness	phase/rho_eta/cells/4_4	20	10	0.1762453155542909	0.16595403388160684	0.18653659722697497	0.01029128167268406	0.17593518719426723	0.0003101283600236704	true	0.05839180258674119	0.0017596403005000036
betweenness	phase/rho_r/cells/0_0	20	10	0.858641539273495	0.8466457840782767	0.8706372944687132	0.011995755195218227	0.8576968235666274	0.0009447157068676049	true	0.013970620621695002	0.0011002445882911025
betweenness	phase/rho_r/cells/0_2	20	10	0.8631248890728834	0.8541886320758021	0.8720611460699648	0.008936256997081338	0.8642643245416	0.001139435468716532	true	0.01035337656255067	0.001320128156587449
betweenness	phase/rho_r/cells/0_3	20	10	0.8130545389514463	0.7953048143934622	0.8308042635094304	0.01774972455798407	0.8127703447552992	0.00028419419614711394	true	0.021830915034156205	0.00034953890856279367
betweenness	phase/rho_r/cells/2_0	20	10	0.14426629147047004	0.13521208407505966	0.15332049886588042	0.00905420739541038	0.1442766825327951	1.0391062325060263e-5	true	0.06276038084242078	7.20269594452507e-5
betweenness	phase/rho_r/cells/2_2	20	10	0.1569936766538873	0.14633440392986524	0.16765294937790937	0.010659272724022062	0.14679300255108418	0.01020067410280312	true	0.06789619143401422	0.06497506345616591
betweenness	phase/rho_r/cells/2_3	20	10	0.2503726783205854	0.21872101901089958	0.28202433763027124	0.03165165930968583	0.2688043076094373	0.018431629288851892	true	0.1264181839727656	0.07361677565014274
constraint	oat/N=1500	20	10	0.003951123097270346	0.003782507201895164	0.004119738992645529	0.00016861589537518241	0.004110328025468222	0.0001592049281978758	true	0.0426754346103951	0.04029358850091594
constraint	oat/N=500	20	10	0.009775836896108777	0.009426783242538877	0.010124890549678677	0.0003490536535698998	0.009971419881050797	0.00019558298494202	true	0.035705756681439604	0.020006776608544975
constraint	oat/delta=0.0	20	10	0.006778175170705986	0.006448357280390474	0.007107993061021498	0.0003298178903155119	0.006606948192077913	0.0001712269786280727	true	0.048658802997733605	0.02526151572005455
constraint	oat/delta=0.25	20	10	0.005808930747737951	0.0055600958754301755	0.006057765620045726	0.00024883487230777535	0.005823036545959731	1.410579822177984e-5	true	0.04283660506792474	0.0024282951259614795
constraint	oat/delta=0.75	20	10	0.005433778105336155	0.00520534801944815	0.00566220819122416	0.000228430085888005	0.005398904495202988	3.487361013316658e-5	true	0.04203890579625967	0.006417930481724955
constraint	oat/delta=1.0	20	10	0.005432954430525097	0.005220715582510698	0.005645193278539496	0.00021223884801439916	0.0054187041284890275	1.4250302036069272e-5	true	0.03906508893612903	0.0026229378910310455
constraint	oat/eta=0.0	20	10	0.004489599999298514	0.004317396045060009	0.004661803953537019	0.00017220395423850517	0.004528837051411919	3.923705211340486e-5	true	0.038356190811077044	0.008739542970317073
constraint	oat/eta=0.001	20	10	0.004801186793696407	0.004670372012007481	0.004932001575385333	0.0001308147816889262	0.00482290477659231	2.171798289590278e-5	true	0.027246342896026468	0.004523461350101362
constraint	oat/eta=0.01	20	10	0.005471224137971091	0.005259481401474365	0.005682966874467818	0.00021174273649672646	0.00548721206216078	1.5987924189688613e-5	true	0.03870116287636638	0.0029221841011283184
constraint	oat/eta=0.03	20	10	0.005523905380634872	0.005287242257041388	0.005760568504228355	0.00023666312359348334	0.005436928972399465	8.697640823540631e-5	true	0.04284344268878176	0.015745455840050968
constraint	oat/k=12	20	10	0.004897428579363081	0.004749790646746871	0.0050450665119792905	0.0001476379326162099	0.004884113333046289	1.3315246316791471e-5	true	0.03014601034476147	0.002718823991206247
constraint	oat/k=4	20	10	0.005721359043305112	0.005486673428259362	0.005956044658350861	0.00023468561504574968	0.005602231446474594	0.00011912759683051742	true	0.041019207721348774	0.02082155584518252
constraint	oat/n_strangers=0	20	10	0.005496424412325421	0.0052568183380374035	0.005736030486613438	0.00023960607428801742	0.005554357492695547	5.793308037012595e-5	true	0.043593080940168005	0.010540139556948021
constraint	oat/n_strangers=50	20	10	0.0054924427342496075	0.005301760026403634	0.005683125442095581	0.00019068270784597385	0.0053993589512571745	9.308378299243292e-5	true	0.03471728647381618	0.016947611016858474
constraint	oat/reservation_frac=0.4	20	10	0.005383984384395137	0.005166226839011814	0.0056017419297784594	0.00021775754538332255	0.005417799187713957	3.3814803318820384e-5	true	0.040445426627623196	0.006280628045064307
constraint	oat/reservation_frac=0.9	20	10	0.005414793590799561	0.005216646651214893	0.00561294053038423	0.0001981469395846685	0.005377040588101455	3.775300269810624e-5	true	0.03659362748773026	0.006972196089293875
constraint	oat/reservation_frac=1.2	20	10	0.005367631549722239	0.005166108878906155	0.0055691542205383235	0.0002015226708160841	0.005386391036041029	1.8759486318789195e-5	true	0.03754405811004527	0.0034949280972461586
constraint	oat/rho=0.0	20	10	0.004896346089816888	0.004716356790488062	0.0050763353891457134	0.0001799892993288258	0.004876523835512544	1.9822254304343277e-5	true	0.03675992179212091	0.004048376879560935
constraint	oat/rho=0.15	20	10	0.004912466752394243	0.004701450845439846	0.00512348265934864	0.00021101590695439716	0.004903077417908938	9.389334485305177e-6	true	0.042955182719873274	0.0019113278437414348
constraint	oat/rho=0.3	20	10	0.005020170464650124	0.004832407777955678	0.00520793315134457	0.00018776268669444627	0.004975082967311071	4.508749733905283e-5	true	0.037401655584524504	0.00898126819727329
constraint	oat/rho=0.5	50	20	0.005502185447940443	0.005338669152179796	0.00566570174370109	0.0001635162957606467	0.005402677503143756	9.950794479668748e-5	true	0.029718426851979972	0.01808516738270516
constraint	oat/rho=0.7	20	10	0.006902961624598773	0.006479240023344757	0.007326683225852788	0.0004237216012540155	0.006691205373318461	0.0002117562512803121	true	0.06138258102784163	0.030676144935489223
constraint	oat/rho=0.85	20	10	0.010354797005769677	0.009467837719731455	0.0112417562918079	0.0008869592860382223	0.009897582281825815	0.0004572147239438624	true	0.08565684924040616	0.04415487079940853
constraint	oat/rho=1.0	20	10	0.041362548418635896	0.03799007556140895	0.04473502127586284	0.0033724728572269436	0.040305197729414224	0.0010573506892216714	true	0.08153445535061558	0.025562996711906708
constraint	oat/roster_frac=0.1	20	10	0.005462449088827033	0.005238970013983245	0.005685928163670821	0.0002234790748437878	0.0053695654841429885	9.288360468404436e-5	true	0.04091188241935196	0.017004022037300035
constraint	oat/roster_frac=0.4	20	10	0.005438873017975621	0.005221318037774416	0.005656427998176826	0.00021755498020120494	0.005443886895937094	5.013877961472513e-6	true	0.040000010936489944	0.0009218597207365407
constraint	phase/eta_r/cells/0_0	20	10	0.0044615820260491355	0.004303119557901843	0.004620044494196428	0.00015846246814729247	0.004522966235456237	6.13842094071013e-5	true	0.03551710295184592	0.013758395351403828
constraint	phase/eta_r/cells/0_2	20	10	0.00483788537394759	0.004651540504536707	0.005024230243358473	0.0001863448694108833	0.004975245422043711	0.00013736004809612127	true	0.038517834757798464	0.028392580121020725
constraint	phase/eta_r/cells/0_3	20	10	0.005127948228093956	0.005020524526710483	0.00523537192947743	0.00010742370138347359	0.005089411416342645	3.853681175131161e-5	true	0.020948671204389806	0.0075150547620945135
constraint	phase/eta_r/cells/1_0	20	10	0.0047616273639517915	0.004654730793686958	0.004868523934216625	0.00010689657026483317	0.00481724504852441	5.5617684572618203e-5	true	0.02244958752423606	0.011680394184911546
constraint	phase/eta_r/cells/1_2	20	10	0.0049827577924826385	0.004866609486544162	0.005098906098421115	0.00011614830593847675	0.005038502430709924	5.574463822728519e-5	true	0.023310044512640526	0.011187507109293116
constraint	phase/eta_r/cells/1_3	20	10	0.005107475011850975	0.004993071213282443	0.005221878810419508	0.00011440379856853238	0.00508127468712155	2.6200324729425302e-5	true	0.022399286986833803	0.005129799885194185
constraint	phase/eta_r/cells/2_0	20	10	0.005441250700275392	0.005237127204754158	0.005645374195796626	0.00020412349552123392	0.005465777073777537	2.4526373502144552e-5	true	0.03751407659104971	0.004507488232604909
constraint	phase/eta_r/cells/2_2	20	10	0.005434471701861671	0.005295537549568159	0.005573405854155183	0.00013893415229351228	0.005400278550961002	3.419315090066877e-5	true	0.025565346535141222	0.006291899705532613
constraint	phase/eta_r/cells/2_3	20	10	0.005422236425596517	0.005234113008760002	0.005610359842433032	0.00018812341683651507	0.005410691610144415	1.1544815452102161e-5	true	0.03469480156720002	0.002129161206915112
constraint	phase/eta_r/cells/4_0	20	10	0.005380442998504897	0.005228966060463866	0.005531919936545927	0.00015147693804103048	0.0053070695732340845	7.337342527081233e-5	true	0.028153246504632145	0.013637060236713064
constraint	phase/eta_r/cells/4_2	20	10	0.005453782576907361	0.0052559466629169636	0.005651618490897759	0.00019783591399039763	0.005471684171312506	1.790159440514475e-5	true	0.036274991017808976	0.0032824180562210977
constraint	phase/eta_r/cells/4_3	20	10	0.005401903551716042	0.00520482413005614	0.005598982973375945	0.00019707942165990248	0.005358868540913109	4.3035010802933496e-5	true	0.03648332847358882	0.00796663812875045
constraint	phase/rho_delta/cells/0_0	20	10	0.005453910712379485	0.0050895741084467355	0.005818247316312234	0.0003643366039327491	0.005284090888507792	0.00016981982387169296	true	0.06680281785797569	0.03113725780039445
constraint	phase/rho_delta/cells/0_1	20	10	0.00488387970051914	0.004686434879585815	0.0050813245214524645	0.00019744482093332454	0.004820342262578694	6.353743794044586e-5	true	0.04042786330554719	0.013009623872122001
constraint	phase/rho_delta/cells/0_3	20	10	0.004887937132964397	0.004661066222528472	0.005114808043400321	0.00022687091043592424	0.004864136621325212	2.380051163918505e-5	true	0.046414449340172546	0.004869234401292454
constraint	phase/rho_delta/cells/0_4	20	10	0.004921240441806865	0.004707523946072436	0.005134956937541294	0.00021371649573442928	0.004900532310529823	2.070813127704168e-5	true	0.04342736313366593	0.004207908864017738
constraint	phase/rho_delta/cells/1_0	20	10	0.00565634856608271	0.005299939744216696	0.006012757387948723	0.0003564088218660135	0.0055846301671971365	7.171839888557314e-5	true	0.06301040639594875	0.012679274985919324
constraint	phase/rho_delta/cells/1_1	20	10	0.005019939488064105	0.004842312299615804	0.005197566676512406	0.00017762718844830088	0.005056152153589901	3.621266552579581e-5	true	0.035384328610064825	0.007213765347550216
constraint	phase/rho_delta/cells/1_3	20	10	0.004973502093158366	0.00473473593898758	0.005212268247329152	0.000238766154170786	0.004952107580972402	2.139451218596388e-5	true	0.04800765128846267	0.004301699644480805
constraint	phase/rho_delta/cells/1_4	20	10	0.0049351321888881205	0.00475092420259307	0.005119340175183171	0.00018420798629505044	0.004885654579450062	4.9477609438058207e-5	true	0.03732584645043769	0.010025589496763906
constraint	phase/rho_delta/cells/2_0	20	10	0.005985023714320024	0.005688393187604844	0.006281654241035204	0.00029663052671518014	0.005842790448268362	0.0001422332660516619	true	0.049562130556884715	0.023764862570443704
constraint	phase/rho_delta/cells/2_1	20	10	0.005246570842156193	0.0050133014601429745	0.005479840224169411	0.0002332693820132183	0.005258282153324687	1.1711311168493936e-5	true	0.04446130416059552	0.0022321839389632483
constraint	phase/rho_delta/cells/2_3	20	10	0.005054788033284597	0.004828114149947493	0.0052814619166217	0.00022667388333710327	0.005065777617085882	1.0989583801285403e-5	true	0.04484340032549511	0.0021740938945256586
constraint	phase/rho_delta/cells/2_4	20	10	0.004985322551290818	0.0048153855442480634	0.005155259558333573	0.0001699370070427546	0.004987762024608841	2.43947331802271e-6	true	0.03408746481183126	0.0004893310899995974
constraint	phase/rho_delta/cells/4_0	20	10	0.008511180153397949	0.007975524572425839	0.00904683573437006	0.0005356555809721102	0.008112880323995032	0.0003982998294029174	true	0.06293552378376793	0.04679725046636485
constraint	phase/rho_delta/cells/4_1	20	10	0.007276188022227285	0.006954803444190504	0.007597572600264067	0.0003213845780367817	0.007270021281534661	6.16674069262458e-6	true	0.044169361354464275	0.0008475235485650497
constraint	phase/rho_delta/cells/4_3	20	10	0.006982120488548106	0.006514652847524408	0.007449588129571804	0.0004674676410236977	0.006934032303839317	4.808818470878901e-5	true	0.06695210169896468	0.006887332406775565
constraint	phase/rho_delta/cells/4_4	20	10	0.007192079557169141	0.006638183631039754	0.007745975483298528	0.0005538959261293872	0.006819071512296824	0.000373008044872317	true	0.07701471065865197	0.0518637261875807
constraint	phase/rho_delta/cells/5_0	20	10	0.012679142392926316	0.011556641840828316	0.013801642945024315	0.0011225005520979995	0.012810991098557541	0.0001318487056312257	true	0.08853126791321798	0.010398866228112084
constraint	phase/rho_delta/cells/5_1	20	10	0.011638299368416469	0.01027676462580424	0.012999834111028697	0.001361534742612228	0.011107464140426732	0.0005308352279897368	true	0.11698743085326574	0.045611064914715574
constraint	phase/rho_delta/cells/5_3	20	10	0.011181123995041077	0.009859779864415632	0.012502468125666522	0.0013213441306254448	0.010390251832270787	0.0007908721627702901	true	0.11817632388402742	0.0707327960159505
constraint	phase/rho_delta/cells/5_4	20	10	0.010771108975408599	0.009887103456230747	0.011655114494586451	0.000884005519177852	0.01028446489694065	0.00048664407846794877	true	0.08207191304034851	0.045180499016303756
constraint	phase/rho_eta/cells/0_0	20	10	0.004627244159592107	0.0045123659230311575	0.004742122396153056	0.00011487823656094933	0.004716271945667878	8.902778607577152e-5	true	0.024826491232975242	0.01923991538056625
constraint	phase/rho_eta/cells/0_1	20	10	0.0046038271108931935	0.004511124414496137	0.00469652980729025	9.27026963970564e-5	0.004618762570166746	1.4935459273552124e-5	true	0.0201360073182833	0.0032441399109478025
constraint	phase/rho_eta/cells/0_2	20	10	0.004864743008492071	0.004667916869403347	0.005061569147580795	0.00019682613908872382	0.004821539032934313	4.320397555775818e-5	true	0.04045971981359282	0.008881039652524247
constraint	phase/rho_eta/cells/0_4	20	10	0.004909021970277741	0.004649994559799855	0.005168049380755628	0.00025902741047788627	0.0048090826243758255	9.99393459019159e-5	true	0.05276558386705103	0.02035830079942819
constraint	phase/rho_eta/cells/1_0	20	10	0.004760312705402573	0.00461674818173983	0.004903877229065316	0.00014356452366274305	0.004863481331048885	0.0001031686256463115	true	0.030158632961193668	0.021672657245651823
constraint	phase/rho_eta/cells/1_1	20	10	0.004727484759968528	0.004599607423724182	0.004855362096212874	0.00012787733624434593	0.004742603687507983	1.5118927539454693e-5	true	0.027049761709902847	0.0031980912275971765
constraint	phase/rho_eta/cells/1_2	20	10	0.004941845956061845	0.004757131046757787	0.0051265608653659036	0.00018471490930405815	0.004895977008181604	4.5868947880241435e-5	true	0.037377714915917244	0.009281743762971192
constraint	phase/rho_eta/cells/1_4	20	10	0.004999125208159798	0.004780250851332912	0.005217999564986683	0.00021887435682688573	0.0049660605419600415	3.3064666199756135e-5	true	0.04378253148563455	0.0066140904304190055
constraint	phase/rho_eta/cells/3_0	20	10	0.004200290895770805	0.004027929124795903	0.0043726526667457076	0.0001723617709749022	0.004233620840528954	3.3329944758148794e-5	true	0.04103567473111209	0.00793515153717284
constraint	phase/rho_eta/cells/3_1	20	10	0.0056401700025735056	0.005366603041884064	0.005913736963262947	0.00027356696068944145	0.005626641639269433	1.352836330407222e-5	true	0.04850331826250235	0.002398573677371334
constraint	phase/rho_eta/cells/3_2	20	10	0.010573014826217865	0.009513502842118772	0.011632526810316958	0.001059511984099093	0.009819748471412506	0.0007532663548053594	true	0.10020907011988908	0.07124423517665819
constraint	phase/rho_eta/cells/3_4	20	10	0.010671179868234834	0.009680359590460746	0.011662000146008922	0.0009908202777740883	0.010486197830472029	0.00018498203776280524	true	0.09285011498339445	0.017334731496134355
constraint	phase/rho_eta/cells/4_0	20	10	0.005116288419515372	0.0047214942395334665	0.005511082599497278	0.00039479417998190564	0.005036360963047414	7.992745646795852e-5	true	0.07716417598273351	0.015622156124562159
constraint	phase/rho_eta/cells/4_1	20	10	0.009025986029687304	0.00792116935762295	0.010130802701751658	0.0011048166720643536	0.00785174656144129	0.0011742394682460137	true	0.12240398649305563	0.13009542274759026
constraint	phase/rho_eta/cells/4_2	20	10	0.03535024092667977	0.03268178712546911	0.038018694727890434	0.0026684538012106615	0.03448883174259589	0.0008614091840838806	true	0.0754861559994831	0.024367844786985653
constraint	phase/rho_eta/cells/4_4	20	10	0.042298194703767625	0.040110251121368255	0.044486138286166994	0.0021879435823993695	0.04133833443433961	0.0009598602694280145	true	0.05172664218230767	0.022692700625885503
constraint	phase/rho_r/cells/0_0	20	10	0.004874048330501495	0.004637712692977723	0.005110383968025266	0.00023633563752377146	0.004792980995110843	8.106733539065165e-5	true	0.04848857079335828	0.016632443893372425
constraint	phase/rho_r/cells/0_2	20	10	0.0048614101492934466	0.004674549515657694	0.0050482707829291994	0.00018686063363575287	0.004858140097335357	3.2700519580894025e-6	true	0.038437537236579604	0.0006726550234739336
constraint	phase/rho_r/cells/0_3	20	10	0.005067555028718475	0.004891004071970922	0.005244105985466028	0.00017655095674755285	0.004980675277880467	8.687975083800786e-5	true	0.03483947500264255	0.01714431325277167
constraint	phase/rho_r/cells/2_0	20	10	0.040561347188182065	0.037494351180356114	0.043628343196008015	0.0030669960078259506	0.04078640750941451	0.00022506032123244257	true	0.07561376089400573	0.005548640191566814
constraint	phase/rho_r/cells/2_2	20	10	0.04176409778573783	0.039570985830289444	0.043957209741186214	0.0021931119554483847	0.04023759243716145	0.0015265053485763805	true	0.05251189590398187	0.036550660244303715
constraint	phase/rho_r/cells/2_3	20	10	0.03753744940282435	0.034359135348076046	0.040715763457572655	0.0031783140547483046	0.03574500320038617	0.0017924462024381804	true	0.08467048521706873	0.04775087894766007
