result_reldir	rho	eta	delta	N	nn_agent_holdout_rank	ridge_agent_holdout_rank	nn_broker_holdout_rank	ridge_broker_holdout_rank	nn_rank_gap	ridge_rank_gap	nn_agent_holdout_r2	ridge_agent_holdout_r2	nn_broker_holdout_r2	ridge_broker_holdout_r2	nn_r2_gap	ridge_r2_gap	nn_output_gap	ridge_output_gap	nn_outsourcing_rate	ridge_outsourcing_rate	nn_access_fraction	ridge_access_fraction	nn_betweenness	ridge_betweenness	nn_mean_degree	ridge_mean_degree	delta_agent_holdout_rank	delta_broker_holdout_rank	delta_rank_gap	delta_agent_holdout_r2	delta_broker_holdout_r2	delta_r2_gap	delta_output_gap	delta_outsourcing_rate	delta_access_fraction	delta_betweenness	delta_mean_degree	delta_se_agent_holdout_rank	delta_se_broker_holdout_rank	delta_se_rank_gap	delta_se_agent_holdout_r2	delta_se_broker_holdout_r2	delta_se_r2_gap	delta_se_output_gap	delta_se_outsourcing_rate	delta_se_access_fraction	delta_se_betweenness	delta_se_mean_degree	delta_ci_lower_agent_holdout_rank	delta_ci_lower_broker_holdout_rank	delta_ci_lower_rank_gap	delta_ci_lower_agent_holdout_r2	delta_ci_lower_broker_holdout_r2	delta_ci_lower_r2_gap	delta_ci_lower_output_gap	delta_ci_lower_outsourcing_rate	delta_ci_lower_access_fraction	delta_ci_lower_betweenness	delta_ci_lower_mean_degree	delta_ci_upper_agent_holdout_rank	delta_ci_upper_broker_holdout_rank	delta_ci_upper_rank_gap	delta_ci_upper_agent_holdout_r2	delta_ci_upper_broker_holdout_r2	delta_ci_upper_r2_gap	delta_ci_upper_output_gap	delta_ci_upper_outsourcing_rate	delta_ci_upper_access_fraction	delta_ci_upper_betweenness	delta_ci_upper_mean_degree	delta_n_agent_holdout_rank	delta_n_broker_holdout_rank	delta_n_rank_gap	delta_n_agent_holdout_r2	delta_n_broker_holdout_r2	delta_n_r2_gap	delta_n_output_gap	delta_n_outsourcing_rate	delta_n_access_fraction	delta_n_betweenness	delta_n_mean_degree
phase/rho_r/cells/0_2	0.0	0.02	0.5	1000	0.5857717448405253	0.4719643058161352	0.6334756238273922	0.8129389212007505	0.0477038789868668	0.3409746153846153	-2.3873358903377637	-2.8358987735500434	-4.597723014570901	0.3100773162970623	-2.2103871242331388	3.1459760898471063	1.1285318624448797	0.9506353094142836	0.9827187040287073	0.9557153643274938	0.09744265244423123	0.11046931572457941	0.8500040754581681	0.8106864613518134	16.315965	17.553370000000005	-0.11380743902439025	0.1794632973733583	0.29327073639774853	-0.4485628832122807	4.907800330867965	5.356363214080246	-0.1778965530305963	-0.027003339701213446	0.013026663280348192	-0.03931761410635477	1.2374050000000016	0.006888625143556642	0.029330796142860605	0.02986624237462216	0.11077560848943917	1.235664598867878	1.2768929874834147	0.02935028426887073	0.005412764993608082	0.0023191573446728546	0.005244764400245367	0.2011623502789151	-0.1282254971516562	0.1180732355114046	0.2307599726928756	-0.6804188964223943	2.321524602256701	2.68379547637217	-0.23932740400906452	-0.038332387033694404	0.008172611171990203	-0.0502950321557727	0.8163673620249222	-0.0993893808971243	0.24085335923531204	0.35578150010262144	-0.21670687000216718	7.494076059479228	8.028930951788322	-0.11646570205212806	-0.01567429236873249	0.01788071538870618	-0.02834019605693685	1.6584426379750812	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r/cells/0_3	0.0	0.02	0.5	1000	0.6013146435272044	0.5310341463414634	0.6556033630393996	0.8116941369606003	0.05428871951219512	0.28065999061913693	-2.2598449651979298	-2.2888041858739756	-5.6200365767899445	0.31051457955626255	-3.360191611592016	2.599318765430238	0.9606927033597732	0.7985473423441728	0.9240173907592129	0.8754103535174357	0.10497063230449684	0.11358116221871048	0.8293141950405337	0.7826114564416822	16.093757500000002	17.024710000000002	-0.07028049718574107	0.15609077392120077	0.22637127110694183	-0.02895922067604594	5.9305511563462066	5.959510377022254	-0.16214536101560034	-0.04860703724177724	0.008610529914213655	-0.046702738598851504	0.9309525000000004	0.008886881281895428	0.03363588070145371	0.037925113248792074	0.11588908660627502	2.1444759362682237	2.195206033626664	0.019606414281107945	0.0095679720052911	0.003919090504273664	0.007617908537954453	0.21684115476769333	-0.08888095347741916	0.08569006652184992	0.14699309681106076	-0.2715178665863874	1.442111437637033	1.36489134425939	-0.20318205772665388	-0.06863303280075683	0.00040777921736568495	-0.06264720441307262	0.4770987470855431	-0.05168004089406299	0.22649148132055164	0.3057494454028229	0.2135994252342955	10.41899087505538	10.55412940978512	-0.12110866430454681	-0.02858104168279766	0.016813280611061625	-0.030758272784630395	1.3848062529144576	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r/cells/2_0	1.0	0.02	0.5	1000	0.43672184333958725	0.31296449812382743	0.9320532926829269	0.9846410600375235	0.4953314493433396	0.6716765619136961	-3.6406571513088606	-3.431036866994112	-0.11038650162125781	0.4455036469895123	3.5302706496876035	3.876540513983625	0.36926505875488236	0.40134043345839227	0.9560714193289905	0.974233309355251	0.15629677543003268	0.16111921670795365	0.12561897653905107	0.133179584678966	24.274875	24.143120000000003	-0.12375734521575987	0.05258776735459662	0.17634511257035645	0.2096202843147489	0.5558901486107699	0.3462698642960209	0.03207537470350992	0.018161890026260518	0.00482244127792096	0.007560608139914928	-0.13175500000000023	0.021148116611349497	0.00738012496626721	0.021782944524202475	0.4607600171063717	0.7591934015497056	0.8660153193218852	0.024486247865269876	0.014982455983898336	0.01121119717273063	0.0057470049484075695	0.9612254968466855	-0.16802086198874633	0.037140988275660036	0.1307528857053589	-0.7547615147984713	-1.0331199027808309	-1.4663210305307783	-0.019174931080704054	-0.01319675074215242	-0.01864286408331868	-0.004468011457905701	-2.1436230866106913	-0.07949382844277342	0.06803454643353321	0.22193733943535401	1.1740020834279692	2.144900200002371	2.1588607591228204	0.0833256804877239	0.04952053079467346	0.028287746639160602	0.019589227737735557	1.880113086610691	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r/cells/2_2	1.0	0.02	0.5	1000	0.43619621482176363	0.3239864681050657	0.9222153283302064	0.9838697420262663	0.48601911350844273	0.6598832739212008	-3.6520376861861727	-3.3819364715993983	0.22591348880960105	0.44839619699347005	3.8779511749957747	3.830332668592869	0.41895649860304635	0.46884052900422607	0.9645870405781535	0.9725371756769198	0.16506834380937838	0.14008494463235324	0.12987686981633081	0.13207327796833998	24.3330025	23.298912499999997	-0.11220974671669795	0.06165441369606006	0.17386416041275804	0.270101214586775	0.22248270818386895	-0.04761850640290612	0.04988403040117978	0.007950135098766293	-0.024983399177025148	0.0021964081520091557	-1.0340899999999986	0.021725561711165606	0.00524769847531124	0.02276643217816858	0.406713442329529	0.1666712233434655	0.43787829372699694	0.019396312517460695	0.006394666450726228	0.009478625995302034	0.004358912706698389	0.6466268248277688	-0.1576818699736997	0.050670854556951826	0.12621347023079582	-0.581159803460136	-0.12636417145166412	-0.9641083080767779	0.009287081735313549	-0.005434055602521514	-0.04482239138793221	-0.006926900994176607	-2.3874954985901873	-0.06673762345969618	0.0726379728351683	0.22151485059472026	1.121362232633686	0.571329587819402	0.8688712952709657	0.09048097906704601	0.0213343258000541	-0.0051444069661180855	0.011319717298194918	0.3193154985901898	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r/cells/2_3	1.0	0.02	0.5	1000	0.44235014540337714	0.3469937476547842	0.9206174108818012	0.9839766604127581	0.4782672654784241	0.6369829127579738	-3.4961346242354923	-3.134389975180736	0.013736365810125342	0.4043949377931403	3.5098709900456173	3.538784912973876	0.3766874227747061	0.3684700717012389	0.9490185677924933	0.9353468791877481	0.15924210099699151	0.16325898406281913	0.24724380979049174	0.2606543070466218	21.0659625	19.8998125	-0.09535639774859286	0.06335924953095691	0.1587156472795497	0.3617446490547561	0.3906585719830148	0.02891392292825885	-0.00821735107346722	-0.013671688604745214	0.004016883065827627	0.01341049725613006	-1.1661499999999996	0.02231543234765035	0.00559067670348988	0.020088914970965946	0.33747503961625736	0.2750183173076206	0.47928704795811883	0.007243866258260291	0.002468113235488508	0.008363471154918936	0.00809255993523854	0.6685972793153551	-0.14206313443674634	0.05165782871013244	0.11666906501835478	-0.3445987266244678	-0.1849613815447323	-0.974245397414433	-0.023378937398922724	-0.01883750897562618	-0.013488063239767752	-0.0035274253500651564	-2.5655401883189892	-0.048649661060439386	0.07506067035178138	0.20076222954074463	1.0680880247339801	0.9662785255107619	1.0320732432709507	0.006944235251988284	-0.008505868233864245	0.021521829371423006	0.030348419862325275	0.23324018831898985	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r_corner/cells/0_0	0.7	0.02	0.5	1000	0.4806707598499062	0.47666409943714816	0.9387332551594747	0.8584659380863038	0.45806249530956855	0.3818018386491557	-3.402143463922136	-2.1205481687931593	0.7126180744848477	0.560927713824664	4.1147615384069836	2.6814758826178235	0.5147787428368534	0.4760987618088016	0.9538235971065665	0.9204741347475422	0.13542671056057903	0.12478693647416039	0.7218078255447364	0.7060096500260493	20.583557499999998	19.0674675	-0.004006660412757967	-0.08026731707317074	-0.07626065666041279	1.2815952951289766	-0.15169036066018365	-1.43328565578916	-0.0386799810280518	-0.03334946235902443	-0.010639774086418653	-0.015798175518686952	-1.5160899999999995	0.011022692860370817	0.009084399602022189	0.016868426007530392	0.2292006507258046	0.06590342975504405	0.25714630585976983	0.007714191552836955	0.0067613574772981055	0.004751779157572393	0.01191193992514993	0.41989556813507056	-0.027077421713868823	-0.09928118396006046	-0.11156667805418063	0.8018728198738303	-0.28962782440549917	-1.9714990594558948	-0.054825969508452935	-0.04750114619946286	-0.020585362164453724	-0.040730152316692476	-2.3949415244461454	0.019064100888352885	-0.06125345018628102	-0.04095463526664495	1.761317770384123	-0.013752896914868112	-0.8950722521224252	-0.022533992547650664	-0.01919777851858601	-0.0006941860083835814	0.009133801279318572	-0.6372384755538535	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r_corner/cells/0_1	0.7	0.02	0.5	1000	0.4961304409005628	0.5088288555347091	0.9288675328330205	0.859031491557223	0.43273709193245774	0.35020263602251406	-3.1770505767136163	-1.8206437392686574	0.7621510844666921	0.5223378299065407	3.9392016611803093	2.342981569175198	0.44427292048463807	0.3917155874317932	0.9244992340425332	0.8665467433025892	0.13906179182976247	0.1265601615953944	0.7259740085752616	0.7014614190002519	19.2896925	18.021147499999998	0.012698414634146357	-0.06983604127579737	-0.08253445590994372	1.356406837444959	-0.23981325456015154	-1.5962200920051106	-0.05255733305284497	-0.057952490739943775	-0.012501630234368077	-0.024512589575009576	-1.2685450000000005	0.010088230331529969	0.010011632291041479	0.015639787780632373	0.18351954851487662	0.04495470538963869	0.1840300175742034	0.006931849498165085	0.0101790170429642	0.004909944745440602	0.011406466170479078	0.40783197381655284	-0.008416494116157384	-0.09079062848483815	-0.11526890794064842	0.9722960079491694	-0.3339045342995042	-1.9813993455211023	-0.06706586079404266	-0.07925741826109999	-0.02277826269239094	-0.048386597645616924	-2.1221471313548657	0.033813323384450096	-0.048881454066756584	-0.04980000387923902	1.7405176669407485	-0.1457219748207989	-1.211040838489119	-0.038048805311647275	-0.036647563218787566	-0.002224997776345213	-0.000638581504402231	-0.4149428686451355	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r_corner/cells/0_2	0.7	0.02	0.5	1000	0.4778439212007505	0.46333511257035653	0.9182991416510319	0.859963564727955	0.44045522045028146	0.39662845215759845	-3.0002310431171164	-2.1802024343164694	0.6335783748337579	0.45381942460385466	3.6338094179508738	2.634021858920325	0.4445571026926835	0.3641824904608548	0.9460720373577332	0.9036978219816346	0.1330018587716827	0.12918180890120362	0.7729209122822776	0.748141689855958	17.357657500000002	16.324635	-0.01450880863039401	-0.05833557692307693	-0.04382676829268299	0.8200286088006468	-0.17975895022990315	-0.9997875590305497	-0.08037461223182871	-0.04237421537609851	-0.0038200498704790363	-0.02477922242631956	-1.0330225000000002	0.011928535481603332	0.010990386075458762	0.01612263141191939	0.1524370282419771	0.061999723836333974	0.1252493927280322	0.006619516000755506	0.007278786926859073	0.004388366954144434	0.009063647260626672	0.40177667478462054	-0.039475520327252794	-0.08133871934624626	-0.07757182365818928	0.5009742419076698	-0.3095258635860224	-1.2619375508103543	-0.09422941844995067	-0.05760889150092729	-0.013005007465073864	-0.04374965416348317	-1.8739507448243955	0.010457903066464776	-0.0353324344999076	-0.010081712927176703	1.1390829756936238	-0.049992036873783896	-0.7376375672507451	-0.06651980601370674	-0.02713953925126974	0.00536490772411579	-0.005808790689155952	-0.19209425517560486	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r_corner/cells/1_0	0.85	0.02	0.5	1000	0.451652753283302	0.4101088320825516	0.9367568386491557	0.9441250609756098	0.4851040853658537	0.5340162288930581	-3.767001973455096	-2.536022337998342	0.4531050507503491	0.6237663945467345	4.220107024205444	3.1597887325450764	0.43719907161484217	0.4633574521711994	0.9468662981771783	0.9343436986570373	0.17615170701218824	0.13727609958494966	0.38530117163695243	0.3992686131321499	24.741637500000003	20.884359999999997	-0.041543921200750455	0.007368222326454038	0.04891214352720448	1.230979635456754	0.17066134379638548	-1.0603182916603686	0.026158380556357247	-0.012522599520141026	-0.03887560742723858	0.013967441495197542	-3.857277500000002	0.017128380934206888	0.006024642415474485	0.021368468819677067	0.3059285883197394	0.13438260765062413	0.3899948480720085	0.012142648641887625	0.004668819811313367	0.005541243189710213	0.010052089911528889	0.4782465992323447	-0.07739403450911414	-0.00524149916834264	0.004187424281746441	0.5906637411723623	-0.11060468651048494	-1.8765868897703966	0.0007435248646580558	-0.022294551690917968	-0.05047356271462828	-0.007071824486707521	-4.85825913613227	-0.005693807892386764	0.019977943821250718	0.09363686277266252	1.8712955297411455	0.4519273741032559	-0.24404969355034056	0.05157323624805644	-0.0027506473493640847	-0.027277652139848875	0.035006707477102605	-2.856295863867734	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r_corner/cells/1_1	0.85	0.02	0.5	1000	0.46661438086303936	0.4186530253283302	0.9268862851782365	0.9418724953095683	0.46027190431519693	0.5232194699812384	-3.3279816873248342	-2.3617404132306823	0.7060397384118093	0.5996255287515012	4.034021425736643	2.961365941982183	0.42478114773270503	0.39711059481077726	0.935380668217628	0.9051686044664458	0.16856079692003992	0.13469859987155772	0.42514403329706996	0.42261772250697066	22.9034625	19.52681	-0.047961355534709184	0.014986210131332039	0.06294756566604129	0.966241274094152	-0.1064142096603081	-1.0726554837544604	-0.027670552921927927	-0.030212063751182117	-0.0338621970484822	-0.002526310790099308	-3.3766524999999996	0.020753740151829247	0.005535140548469452	0.022491377772150208	0.33784055080137015	0.06865355683819317	0.3376128092812918	0.006957235251677213	0.00755672867326463	0.006388019055987402	0.014876867829150585	0.4444122039348715	-0.09139943289142735	0.0034010278188546707	0.015872570972146526	0.2591328747123317	-0.25010775554333453	-1.779287214656569	-0.04223221365586578	-0.04602847863696198	-0.0472324745926825	-0.033663953010764615	-4.306817932908297	-0.0045232781779910095	0.026571392443809405	0.11002256035993604	1.6733496734759723	0.03727933622271831	-0.36602375285235167	-0.01310889218799007	-0.014395648865402254	-0.020491919504281905	0.028611331430565996	-2.4464870670917023	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r_corner/cells/1_2	0.85	0.02	0.5	1000	0.4474127345215759	0.3621401407129456	0.9167708630393996	0.9477782504690431	0.46935812851782366	0.5856381097560976	-3.312642024711667	-2.7733753932821967	0.5226683964745831	0.6405750422612074	3.83531042118625	3.4139504355434043	0.3986280127920651	0.3688117218391129	0.9482291059882829	0.9406132077000862	0.17672932843260317	0.1414186487027933	0.5454586527845506	0.5536006590628134	20.01658	16.8316025	-0.08527259380863039	0.03100738742964359	0.11627998123827395	0.5392666314294707	0.11790664578662433	-0.4213599856428466	-0.029816290952952212	-0.0076158982881966986	-0.03531067972980988	0.008142006278262693	-3.1849775000000005	0.01701281251162963	0.006385480432772523	0.018083059411894302	0.280355642698199	0.05989125179767112	0.2994304392706707	0.006918227197547353	0.0022792019082506503	0.00634953662149724	0.010040824974492595	0.369335125641423	-0.12088081962860986	0.017642423284897114	0.07843170291188459	-0.047524472526961126	-0.0074471848745262526	-1.048075097658407	-0.04429630689128061	-0.012386322707018631	-0.048600412612950075	-0.012873681919454009	-3.958004802105414	-0.049664367988650926	0.04437235157439007	0.1541282595646633	1.1260577353859027	0.2432604764477749	0.2053551263727137	-0.015336275014623812	-0.002845473869374766	-0.022020946846669682	0.029157694475979393	-2.411950197894587	20	20	20	20	20	20	20	20	20	20	20
phase/rho_r_corner/cells/2_1	1.0	0.02	0.5	1000	0.46960553939962474	0.4648826407129456	0.9297100656660413	0.9830779831144465	0.4601045262664165	0.518195342401501	-3.0935297964128337	-2.3591003509412216	-0.25082046927223606	0.4254890744955088	2.8427093271405974	2.7845894254367307	0.3669998087660075	0.357815824172098	0.9304622798978699	0.873380963545395	0.163802038208713	0.1586776009575752	0.1367529969871282	0.12995180830533296	22.6190875	21.791404999999997	-0.004722898686679186	0.05336791744840526	0.05809081613508445	0.7344294454716114	0.6763095437677449	-0.05811990170386676	-0.009183984593909613	-0.05708131635247502	-0.0051244372511378335	-0.006801188681795261	-0.8276825000000005	0.026807221717548332	0.005569407453650162	0.02447580303996825	0.3284700244843217	0.7029307868211004	0.8744302026031383	0.009125999401839481	0.01099293910827535	0.009489570940861515	0.0037899541297973863	0.7057680153682059	-0.06083105857336469	0.041711013679114534	0.006862371621470874	0.04693378307383955	-0.7949415016329779	-1.888323349653367	-0.028284920862475492	-0.08008980233474117	-0.024986337496375077	-0.014733653840565304	-2.304871932997669	0.05138526120000631	0.06502482121769598	0.10931926064869801	1.421925107869383	2.1475605891684677	1.7720835462456335	0.009916951674656267	-0.034072830370208876	0.014737462994099412	0.0011312764769747805	0.6495069329976679	20	20	20	20	20	20	20	20	20	20	20
